query,experiment,result_id,rank,final_score,semantic_score,keyword_score,hybrid_score,reranker_score,metadata_score
translate text from English to Italian,bge_small_hybrid_reranker_minilm,pk_02256,1,1.0,0.911604856745532,0.7029445310278712,0.8490067590302337,1.0,
translate text from English to Italian,bge_small_hybrid_reranker_minilm,pk_04194,2,0.9409630399866414,0.0,0.580867012534922,0.1742601037604766,0.9409630399866414,
translate text from English to Italian,bge_small_hybrid_reranker_minilm,pk_01357,3,0.8736027102969482,0.799432234322923,0.5231848212933473,0.7165580104140502,0.8736027102969482,
translate text from English to Italian,bge_small_hybrid_reranker_minilm,pk_06564,4,0.8375941421783955,0.7708168314088075,0.7770575052920622,0.7726890335737838,0.8375941421783955,
translate text from English to Italian,bge_small_hybrid_reranker_minilm,pk_18476,5,0.8356213580256616,0.0,0.588564397550822,0.1765693192652466,0.8356213580256616,
translate text from English to Italian,bge_small_hybrid_reranker_minilm,pk_07019,6,0.8142271738854344,0.7506664361726164,0.8097894018287399,0.7684033258694535,0.8142271738854344,
translate text from English to Italian,bge_small_hybrid_reranker_minilm,pk_05669,7,0.6899430501114711,0.0,0.3964503078076777,0.1189350923423033,0.6899430501114711,
translate text from English to Italian,bge_small_hybrid_reranker_minilm,pk_11056,8,0.6392309787765278,1.0,0.9880209913347207,0.9964062974004162,0.6392309787765278,
translate text from English to Italian,bge_small_hybrid_reranker_minilm,pk_02573,9,0.6388784461574398,0.9742386662153417,0.7524694073149523,0.9077078885452248,0.6388784461574398,
translate text from English to Italian,bge_small_hybrid_reranker_minilm,pk_13380,10,0.6265820678079397,0.0,0.5372931837332839,0.16118795511998518,0.6265820678079397,
translate text from English to Italian,bge_small_hybrid_reranker_tinybert,pk_04194,1,1.0,0.0,0.580867012534922,0.1742601037604766,1.0,
translate text from English to Italian,bge_small_hybrid_reranker_tinybert,pk_02256,2,0.908900911592746,0.911604856745532,0.7029445310278712,0.8490067590302337,0.908900911592746,
translate text from English to Italian,bge_small_hybrid_reranker_tinybert,pk_06564,3,0.9070429170440213,0.7708168314088075,0.7770575052920622,0.7726890335737838,0.9070429170440213,
translate text from English to Italian,bge_small_hybrid_reranker_tinybert,pk_01357,4,0.8926808420636753,0.799432234322923,0.5231848212933473,0.7165580104140502,0.8926808420636753,
translate text from English to Italian,bge_small_hybrid_reranker_tinybert,pk_07019,5,0.7801124036271994,0.7506664361726164,0.8097894018287399,0.7684033258694535,0.7801124036271994,
translate text from English to Italian,bge_small_hybrid_reranker_tinybert,pk_18476,6,0.7783376529066002,0.0,0.588564397550822,0.1765693192652466,0.7783376529066002,
translate text from English to Italian,bge_small_hybrid_reranker_tinybert,pk_05669,7,0.7443779086215268,0.0,0.3964503078076777,0.1189350923423033,0.7443779086215268,
translate text from English to Italian,bge_small_hybrid_reranker_tinybert,pk_13380,8,0.601704181033258,0.0,0.5372931837332839,0.16118795511998518,0.601704181033258,
translate text from English to Italian,bge_small_hybrid_reranker_tinybert,pk_11467,9,0.5582522390775936,0.0,0.5615170022242794,0.1684551006672838,0.5582522390775936,
translate text from English to Italian,bge_small_hybrid_reranker_tinybert,pk_13283,10,0.5444289404684882,0.7723968595967236,0.45408933244993555,0.676904601452687,0.5444289404684882,
translate text from English to Italian,bge_small_hybrid_reranker_metadata_minilm,pk_02256,1,0.8927156123177687,0.911604856745532,0.7029445310278712,0.8490067590302337,1.0,0.2847707487851253
translate text from English to Italian,bge_small_hybrid_reranker_metadata_minilm,pk_04194,2,0.8024266911487716,0.0,0.580867012534922,0.1742601037604766,0.9409630399866414,0.017387381067508974
translate text from English to Italian,bge_small_hybrid_reranker_metadata_minilm,pk_01357,3,0.7864792955112075,0.799432234322923,0.5231848212933473,0.7165580104140502,0.8736027102969482,0.2927799450586776
translate text from English to Italian,bge_small_hybrid_reranker_metadata_minilm,pk_18476,4,0.7829086082803526,0.0,0.588564397550822,0.1765693192652466,0.8356213580256616,0.484203026390268
translate text from English to Italian,bge_small_hybrid_reranker_metadata_minilm,pk_07019,5,0.7558779915382955,0.7506664361726164,0.8097894018287399,0.7684033258694535,0.8142271738854344,0.42523262490450875
translate text from English to Italian,bge_small_hybrid_reranker_metadata_minilm,pk_06564,6,0.741816473464073,0.7708168314088075,0.7770575052920622,0.7726890335737838,0.8375941421783955,0.19907635074957938
translate text from English to Italian,bge_small_hybrid_reranker_metadata_minilm,pk_05669,7,0.6879720231134129,0.0,0.3964503078076777,0.1189350923423033,0.6899430501114711,0.6768028701244162
translate text from English to Italian,bge_small_hybrid_reranker_metadata_minilm,pk_11467,8,0.6461314343326376,0.0,0.5615170022242794,0.1684551006672838,0.5836840403913385,1.0
translate text from English to Italian,bge_small_hybrid_reranker_metadata_minilm,pk_02573,9,0.6085650588935095,0.9742386662153417,0.7524694073149523,0.9077078885452248,0.6388784461574398,0.43678919773123775
translate text from English to Italian,bge_small_hybrid_reranker_metadata_minilm,pk_13380,10,0.5676882483135278,0.0,0.5372931837332839,0.16118795511998518,0.6265820678079397,0.2339566045118607
translate text from English to Italian,bge_small_hybrid_reranker_metadata_tinybert,pk_04194,1,0.8526081071601264,0.0,0.580867012534922,0.1742601037604766,1.0,0.017387381067508974
translate text from English to Italian,bge_small_hybrid_reranker_metadata_tinybert,pk_02256,2,0.8152813871716028,0.911604856745532,0.7029445310278712,0.8490067590302337,0.908900911592746,0.2847707487851253
translate text from English to Italian,bge_small_hybrid_reranker_metadata_tinybert,pk_01357,3,0.8026957075129255,0.799432234322923,0.5231848212933473,0.7165580104140502,0.8926808420636753,0.2927799450586776
translate text from English to Italian,bge_small_hybrid_reranker_metadata_tinybert,pk_06564,4,0.8008479320998549,0.7708168314088075,0.7770575052920622,0.7726890335737838,0.9070429170440213,0.19907635074957938
translate text from English to Italian,bge_small_hybrid_reranker_metadata_tinybert,pk_05669,5,0.7342416528469602,0.0,0.3964503078076777,0.1189350923423033,0.7443779086215268,0.6768028701244162
translate text from English to Italian,bge_small_hybrid_reranker_metadata_tinybert,pk_18476,6,0.7342174589291504,0.0,0.588564397550822,0.1765693192652466,0.7783376529066002,0.484203026390268
translate text from English to Italian,bge_small_hybrid_reranker_metadata_tinybert,pk_07019,7,0.7268804368187958,0.7506664361726164,0.8097894018287399,0.7684033258694535,0.7801124036271994,0.42523262490450875
translate text from English to Italian,bge_small_hybrid_reranker_metadata_tinybert,pk_11467,8,0.6245144032159545,0.0,0.5615170022242794,0.1684551006672838,0.5582522390775936,1.0
translate text from English to Italian,bge_small_hybrid_reranker_metadata_tinybert,pk_13380,9,0.5465420445550484,0.0,0.5372931837332839,0.16118795511998518,0.601704181033258,0.2339566045118607
translate text from English to Italian,bge_small_hybrid_reranker_metadata_tinybert,pk_15032,10,0.49003333694375995,0.0,0.8614938523488702,0.25844815570466106,0.45006843362707677,0.7165011224049648
translate text from English to Italian,bge_small_keyword,pk_03571,1,0.3424212528725307,0.0,0.3424212528725307,0.3424212528725307,,
translate text from English to Italian,bge_small_keyword,pk_11056,2,0.3383193857171949,0.0,0.3383193857171949,0.3383193857171949,,
translate text from English to Italian,bge_small_keyword,pk_04242,3,0.31668690958236456,0.0,0.31668690958236456,0.31668690958236456,,
translate text from English to Italian,bge_small_keyword,pk_02403,4,0.303081075384297,0.0,0.303081075384297,0.303081075384297,,
translate text from English to Italian,bge_small_keyword,pk_15032,5,0.29499380426328314,0.0,0.29499380426328314,0.29499380426328314,,
translate text from English to Italian,bge_small_keyword,pk_04541,6,0.2806716846630209,0.0,0.2806716846630209,0.2806716846630209,,
translate text from English to Italian,bge_small_keyword,pk_07019,7,0.27728910153709435,0.0,0.27728910153709435,0.27728910153709435,,
translate text from English to Italian,bge_small_keyword,pk_17596,8,0.27361907734094243,0.0,0.27361907734094243,0.27361907734094243,,
translate text from English to Italian,bge_small_keyword,pk_06564,9,0.2660810045161111,0.0,0.2660810045161111,0.2660810045161111,,
translate text from English to Italian,bge_small_keyword,pk_02573,10,0.2576615172010366,0.0,0.2576615172010366,0.2576615172010366,,
optimize indexing strategy for a database,minilm_semantic,pk_02421,1,0.2636908292770386,0.2636908292770386,0.0,0.2636908292770386,,
optimize indexing strategy for a database,minilm_semantic,pk_01470,2,0.25585609674453735,0.25585609674453735,0.0,0.25585609674453735,,
optimize indexing strategy for a database,minilm_semantic,pk_17007,3,0.25108885765075684,0.25108885765075684,0.0,0.25108885765075684,,
optimize indexing strategy for a database,minilm_semantic,pk_08627,4,0.21717429161071777,0.21717429161071777,0.0,0.21717429161071777,,
optimize indexing strategy for a database,minilm_semantic,pk_06165,5,0.18269962072372437,0.18269962072372437,0.0,0.18269962072372437,,
optimize indexing strategy for a database,minilm_semantic,pk_04903,6,0.1665782928466797,0.1665782928466797,0.0,0.1665782928466797,,
optimize indexing strategy for a database,minilm_semantic,pk_14283,7,0.15264731645584106,0.15264731645584106,0.0,0.15264731645584106,,
optimize indexing strategy for a database,minilm_semantic,pk_19071,8,0.13767945766448975,0.13767945766448975,0.0,0.13767945766448975,,
optimize indexing strategy for a database,minilm_semantic,pk_12748,9,0.1205335259437561,0.1205335259437561,0.0,0.1205335259437561,,
optimize indexing strategy for a database,minilm_semantic,pk_17577,10,0.11094772815704346,0.11094772815704346,0.0,0.11094772815704346,,
optimize indexing strategy for a database,minilm_semantic_reranker_minilm,pk_01470,1,1.0,0.25585609674453735,0.0,0.25585609674453735,1.0,
optimize indexing strategy for a database,minilm_semantic_reranker_minilm,pk_00948,2,0.9079634122359129,0.07192802429199219,0.0,0.07192802429199219,0.9079634122359129,
optimize indexing strategy for a database,minilm_semantic_reranker_minilm,pk_12929,3,0.8988026852556116,0.05375063419342041,0.0,0.05375063419342041,0.8988026852556116,
optimize indexing strategy for a database,minilm_semantic_reranker_minilm,pk_16356,4,0.8833849731183716,-0.00723719596862793,0.0,-0.00723719596862793,0.8833849731183716,
optimize indexing strategy for a database,minilm_semantic_reranker_minilm,pk_04518,5,0.8831088293289558,-0.06917810440063477,0.0,-0.06917810440063477,0.8831088293289558,
optimize indexing strategy for a database,minilm_semantic_reranker_minilm,pk_08886,6,0.8823873169860929,0.05351877212524414,0.0,0.05351877212524414,0.8823873169860929,
optimize indexing strategy for a database,minilm_semantic_reranker_minilm,pk_04903,7,0.8794436043753745,0.1665782928466797,0.0,0.1665782928466797,0.8794436043753745,
optimize indexing strategy for a database,minilm_semantic_reranker_minilm,pk_12639,8,0.8613528316797591,-0.09074735641479492,0.0,-0.09074735641479492,0.8613528316797591,
optimize indexing strategy for a database,minilm_semantic_reranker_minilm,pk_08761,9,0.8598414999756977,0.0654495358467102,0.0,0.0654495358467102,0.8598414999756977,
optimize indexing strategy for a database,minilm_semantic_reranker_minilm,pk_08627,10,0.8561990062843307,0.21717429161071777,0.0,0.21717429161071777,0.8561990062843307,
optimize indexing strategy for a database,minilm_semantic_reranker_tinybert,pk_01470,1,1.0,0.25585609674453735,0.0,0.25585609674453735,1.0,
optimize indexing strategy for a database,minilm_semantic_reranker_tinybert,pk_00948,2,0.9608528128310803,0.07192802429199219,0.0,0.07192802429199219,0.9608528128310803,
optimize indexing strategy for a database,minilm_semantic_reranker_tinybert,pk_05167,3,0.953445555206181,0.05233889818191528,0.0,0.05233889818191528,0.953445555206181,
optimize indexing strategy for a database,minilm_semantic_reranker_tinybert,pk_08761,4,0.9284450165542608,0.0654495358467102,0.0,0.0654495358467102,0.9284450165542608,
optimize indexing strategy for a database,minilm_semantic_reranker_tinybert,pk_17577,5,0.9150654268661577,0.11094772815704346,0.0,0.11094772815704346,0.9150654268661577,
optimize indexing strategy for a database,minilm_semantic_reranker_tinybert,pk_04518,6,0.9062581982591078,-0.06917810440063477,0.0,-0.06917810440063477,0.9062581982591078,
optimize indexing strategy for a database,minilm_semantic_reranker_tinybert,pk_10546,7,0.8805067834540062,-0.15310728549957275,0.0,-0.15310728549957275,0.8805067834540062,
optimize indexing strategy for a database,minilm_semantic_reranker_tinybert,pk_12929,8,0.8785311407544166,0.05375063419342041,0.0,0.05375063419342041,0.8785311407544166,
optimize indexing strategy for a database,minilm_semantic_reranker_tinybert,pk_09503,9,0.8468722787096927,0.07226181030273438,0.0,0.07226181030273438,0.8468722787096927,
optimize indexing strategy for a database,minilm_semantic_reranker_tinybert,pk_00632,10,0.8387117714725073,0.10150957107543945,0.0,0.10150957107543945,0.8387117714725073,
optimize indexing strategy for a database,minilm_semantic_reranker_metadata_minilm,pk_01470,1,0.9258829027345588,0.25585609674453735,0.0,0.25585609674453735,1.0,0.5058860182303915
optimize indexing strategy for a database,minilm_semantic_reranker_metadata_minilm,pk_04903,2,0.8975228452227775,0.1665782928466797,0.0,0.1665782928466797,0.8794436043753745,0.999971876691395
optimize indexing strategy for a database,minilm_semantic_reranker_metadata_minilm,pk_08761,3,0.8808652749793431,0.0654495358467102,0.0,0.0654495358467102,0.8598414999756977,1.0
optimize indexing strategy for a database,minilm_semantic_reranker_metadata_minilm,pk_04518,4,0.8643690666568538,-0.06917810440063477,0.0,-0.06917810440063477,0.8831088293289558,0.7581770781816086
optimize indexing strategy for a database,minilm_semantic_reranker_metadata_minilm,pk_08627,5,0.841423668954963,0.21717429161071777,0.0,0.21717429161071777,0.8561990062843307,0.7576967574218794
optimize indexing strategy for a database,minilm_semantic_reranker_metadata_minilm,pk_00948,6,0.8412470618463761,0.07192802429199219,0.0,0.07192802429199219,0.9079634122359129,0.4631877429723342
optimize indexing strategy for a database,minilm_semantic_reranker_metadata_minilm,pk_05167,7,0.8386428010524416,0.05233889818191528,0.0,0.05233889818191528,0.8549921262927415,0.7459966246907431
optimize indexing strategy for a database,minilm_semantic_reranker_metadata_minilm,pk_16356,8,0.8313373628947787,-0.00723719596862793,0.0,-0.00723719596862793,0.8833849731183716,0.5364009049610853
optimize indexing strategy for a database,minilm_semantic_reranker_metadata_minilm,pk_10546,9,0.828742881245207,-0.15310728549957275,0.0,-0.15310728549957275,0.8507653570694891,0.703948851574276
optimize indexing strategy for a database,minilm_semantic_reranker_metadata_minilm,pk_08349,10,0.8196491403244367,0.014643669128417969,0.0,0.014643669128417969,0.8410016713280852,0.698651464637095
optimize indexing strategy for a database,minilm_semantic_reranker_metadata_tinybert,pk_08761,1,0.9391782640711217,0.0654495358467102,0.0,0.0654495358467102,0.9284450165542608,1.0
optimize indexing strategy for a database,minilm_semantic_reranker_metadata_tinybert,pk_01470,2,0.9258829027345588,0.25585609674453735,0.0,0.25585609674453735,1.0,0.5058860182303915
optimize indexing strategy for a database,minilm_semantic_reranker_metadata_tinybert,pk_05167,3,0.9223282156288652,0.05233889818191528,0.0,0.05233889818191528,0.953445555206181,0.7459966246907431
optimize indexing strategy for a database,minilm_semantic_reranker_metadata_tinybert,pk_17577,4,0.8890286749989897,0.11094772815704346,0.0,0.11094772815704346,0.9150654268661577,0.7414870810850388
optimize indexing strategy for a database,minilm_semantic_reranker_metadata_tinybert,pk_00948,5,0.8862030523522684,0.07192802429199219,0.0,0.07192802429199219,0.9608528128310803,0.4631877429723342
optimize indexing strategy for a database,minilm_semantic_reranker_metadata_tinybert,pk_04518,6,0.8840460302474829,-0.06917810440063477,0.0,-0.06917810440063477,0.9062581982591078,0.7581770781816086
optimize indexing strategy for a database,minilm_semantic_reranker_metadata_tinybert,pk_10546,7,0.8540230936720467,-0.15310728549957275,0.0,-0.15310728549957275,0.8805067834540062,0.703948851574276
optimize indexing strategy for a database,minilm_semantic_reranker_metadata_tinybert,pk_00632,8,0.8204091248731369,0.10150957107543945,0.0,0.10150957107543945,0.8387117714725073,0.7166941274767046
optimize indexing strategy for a database,minilm_semantic_reranker_metadata_tinybert,pk_00192,9,0.812439469056231,0.029259204864501953,0.0,0.029259204864501953,0.8282890494669257,0.7226251800622941
optimize indexing strategy for a database,minilm_semantic_reranker_metadata_tinybert,pk_14539,10,0.7918667680267687,-0.013490080833435059,0.0,-0.013490080833435059,0.8308413810807136,0.5710106273877479
optimize indexing strategy for a database,minilm_hybrid,pk_01470,1,0.8941336206562326,0.9702881872912239,0.7164396318412529,0.8941336206562326,,
optimize indexing strategy for a database,minilm_hybrid,pk_02421,2,0.800472445959616,1.0,0.33490815319872025,0.800472445959616,,
optimize indexing strategy for a database,minilm_hybrid,pk_17007,3,0.7957323696692018,0.9522092912338568,0.4306195526850068,0.7957323696692018,,
optimize indexing strategy for a database,minilm_hybrid,pk_04903,4,0.7422027315563886,0.631718187937698,1.0,0.7422027315563886,,
optimize indexing strategy for a database,minilm_hybrid,pk_08627,5,0.7252581424056117,0.8235944048799299,0.49580686329886947,0.7252581424056117,,
optimize indexing strategy for a database,minilm_hybrid,pk_14283,6,0.5492137770908413,0.5788874678514774,0.4799751653160239,0.5492137770908413,,
optimize indexing strategy for a database,minilm_hybrid,pk_06165,7,0.48499879520741196,0.6928554217248742,0.0,0.48499879520741196,,
optimize indexing strategy for a database,minilm_hybrid,pk_19071,8,0.4472095736143832,0.5221245579224946,0.2724079435621232,0.4472095736143832,,
optimize indexing strategy for a database,minilm_hybrid,pk_17577,9,0.4268002446491609,0.42074928605302264,0.44091914804015025,0.4268002446491609,,
optimize indexing strategy for a database,minilm_hybrid,pk_12748,10,0.42343869352184843,0.4571016985089053,0.34489168188538244,0.42343869352184843,,
optimize indexing strategy for a database,minilm_hybrid_reranker_minilm,pk_01470,1,1.0,0.9702881872912239,0.7164396318412529,0.8941336206562326,1.0,
optimize indexing strategy for a database,minilm_hybrid_reranker_minilm,pk_00948,2,0.9163708312347377,0.2727740835325875,0.5541213679167624,0.35717826884783993,0.9163708312347377,
optimize indexing strategy for a database,minilm_hybrid_reranker_minilm,pk_12929,3,0.9080469526744848,0.2038396039057884,0.48324086784938236,0.28765998308886653,0.9080469526744848,
optimize indexing strategy for a database,minilm_hybrid_reranker_minilm,pk_16356,4,0.8940376321960932,-0.02744576285974813,0.0,-0.01921203400182369,0.8940376321960932,
optimize indexing strategy for a database,minilm_hybrid_reranker_minilm,pk_04518,5,0.8937867138490903,-0.2623455073894699,0.5053773720109552,-0.03202864356934235,0.8937867138490903,
optimize indexing strategy for a database,minilm_hybrid_reranker_minilm,pk_08886,6,0.8931311108938458,0.20296030875239998,0.0,0.14207221612667997,0.8931311108938458,
optimize indexing strategy for a database,minilm_hybrid_reranker_minilm,pk_04903,7,0.8904563033093776,0.631718187937698,1.0,0.7422027315563886,0.8904563033093776,
optimize indexing strategy for a database,minilm_hybrid_reranker_minilm,pk_12639,8,0.8740181035208076,-0.344143012722881,0.38064593707304795,-0.1267063277841023,0.8740181035208076,
optimize indexing strategy for a database,minilm_hybrid_reranker_minilm,pk_08761,9,0.8726448303656934,0.2482055823714206,0.34806015012076935,0.2781619526962252,0.8726448303656934,
optimize indexing strategy for a database,minilm_hybrid_reranker_minilm,pk_08627,10,0.8693350746114901,0.8235944048799299,0.49580686329886947,0.7252581424056117,0.8693350746114901,
optimize indexing strategy for a database,minilm_hybrid_reranker_tinybert,pk_01470,1,1.0,0.9702881872912239,0.7164396318412529,0.8941336206562326,1.0,
optimize indexing strategy for a database,minilm_hybrid_reranker_tinybert,pk_00948,2,0.9654419995691484,0.2727740835325875,0.5541213679167624,0.35717826884783993,0.9654419995691484,
optimize indexing strategy for a database,minilm_hybrid_reranker_tinybert,pk_05167,3,0.9589032817179488,0.19848584922506746,0.3435895514315308,0.24201695988700644,0.9589032817179488,
optimize indexing strategy for a database,minilm_hybrid_reranker_tinybert,pk_08761,4,0.9368336362001506,0.2482055823714206,0.34806015012076935,0.2781619526962252,0.9368336362001506,
optimize indexing strategy for a database,minilm_hybrid_reranker_tinybert,pk_17577,5,0.9250225786185033,0.42074928605302264,0.44091914804015025,0.4268002446491609,0.9250225786185033,
optimize indexing strategy for a database,minilm_hybrid_reranker_tinybert,pk_04518,6,0.9172478495993399,-0.2623455073894699,0.5053773720109552,-0.03202864356934235,0.9172478495993399,
optimize indexing strategy for a database,minilm_hybrid_reranker_tinybert,pk_10546,7,0.894515355542188,-0.5806318176454872,0.2776238469314457,-0.32315511827240734,0.894515355542188,
optimize indexing strategy for a database,minilm_hybrid_reranker_tinybert,pk_12929,8,0.8927713237572399,0.2038396039057884,0.48324086784938236,0.28765998308886653,0.8927713237572399,
optimize indexing strategy for a database,minilm_hybrid_reranker_tinybert,pk_09503,9,0.8648239314009448,0.2740399068896505,0.4620470137885029,0.33044203895930624,0.8648239314009448,
optimize indexing strategy for a database,minilm_hybrid_reranker_tinybert,pk_00632,10,0.8576201065363043,0.38495677439275516,0.0,0.2694697420749286,0.8576201065363043,
optimize indexing strategy for a database,minilm_hybrid_reranker_metadata_minilm,pk_01470,1,0.9281542262652511,0.9702881872912239,0.7164396318412529,0.8941336206562326,1.0,0.5210281751016741
optimize indexing strategy for a database,minilm_hybrid_reranker_metadata_minilm,pk_04903,2,0.9068837685927884,0.631718187937698,1.0,0.7422027315563886,0.8904563033093776,0.9999727385321164
optimize indexing strategy for a database,minilm_hybrid_reranker_metadata_minilm,pk_08761,3,0.8917481058108394,0.2482055823714206,0.34806015012076935,0.2781619526962252,0.8726448303656934,1.0
optimize indexing strategy for a database,minilm_hybrid_reranker_metadata_minilm,pk_04518,4,0.8745568705034686,-0.2623455073894699,0.5053773720109552,-0.03202864356934235,0.8937867138490903,0.7655877582116132
optimize indexing strategy for a database,minilm_hybrid_reranker_metadata_minilm,pk_08627,5,0.8537031369569444,0.8235944048799299,0.49580686329886947,0.7252581424056117,0.8693350746114901,0.7651221569145192
optimize indexing strategy for a database,minilm_hybrid_reranker_metadata_minilm,pk_05167,6,0.8510697618865701,0.19848584922506746,0.3435895514315308,0.24201695988700644,0.8682384418276743,0.7537805755536463
optimize indexing strategy for a database,minilm_hybrid_reranker_metadata_minilm,pk_00948,7,0.8508609652622757,0.2727740835325875,0.5541213679167624,0.35717826884783993,0.9163708312347377,0.47963839141832443
optimize indexing strategy for a database,minilm_hybrid_reranker_metadata_minilm,pk_16356,8,0.8425231770219224,-0.02744576285974813,0.0,-0.01921203400182369,0.8940376321960932,0.550607931034954
optimize indexing strategy for a database,minilm_hybrid_reranker_metadata_minilm,pk_10546,9,0.8416913198675787,-0.5806318176454872,0.2776238469314457,-0.32315511827240734,0.8643977834920112,0.7130213593291282
optimize indexing strategy for a database,minilm_hybrid_reranker_metadata_minilm,pk_08349,10,0.833380046755115,0.05553347899343535,0.351839069478845,0.14442515613905826,0.8555260000922392,0.707886311178078
optimize indexing strategy for a database,minilm_hybrid_reranker_metadata_tinybert,pk_08761,1,0.946308590770128,0.2482055823714206,0.34806015012076935,0.2781619526962252,0.9368336362001506,1.0
optimize indexing strategy for a database,minilm_hybrid_reranker_metadata_tinybert,pk_01470,2,0.9281542262652511,0.9702881872912239,0.7164396318412529,0.8941336206562326,1.0,0.5210281751016741
optimize indexing strategy for a database,minilm_hybrid_reranker_metadata_tinybert,pk_05167,3,0.9281348757933034,0.19848584922506746,0.3435895514315308,0.24201695988700644,0.9589032817179488,0.7537805755536463
optimize indexing strategy for a database,minilm_hybrid_reranker_metadata_tinybert,pk_17577,4,0.8986805759088969,0.42074928605302264,0.44091914804015025,0.4268002446491609,0.9250225786185033,0.7494092272211275
optimize indexing strategy for a database,minilm_hybrid_reranker_metadata_tinybert,pk_04518,5,0.8944988358911808,-0.2623455073894699,0.5053773720109552,-0.03202864356934235,0.9172478495993399,0.7655877582116132
optimize indexing strategy for a database,minilm_hybrid_reranker_metadata_tinybert,pk_00948,6,0.8925714583465248,0.2727740835325875,0.5541213679167624,0.35717826884783993,0.9654419995691484,0.47963839141832443
optimize indexing strategy for a database,minilm_hybrid_reranker_metadata_tinybert,pk_10546,7,0.867291256110229,-0.5806318176454872,0.2776238469314457,-0.32315511827240734,0.894515355542188,0.7130213593291282
optimize indexing strategy for a database,minilm_hybrid_reranker_metadata_tinybert,pk_00632,8,0.8377834988624243,0.38495677439275516,0.0,0.2694697420749286,0.8576201065363043,0.7253760553771047
optimize indexing strategy for a database,minilm_hybrid_reranker_metadata_tinybert,pk_00192,9,0.8308251851090411,0.11096026716106111,0.3847796860566665,0.19310609282974273,0.8484192735784083,0.7311253504492938
optimize indexing strategy for a database,minilm_hybrid_reranker_metadata_tinybert,pk_14539,10,0.8106950845339022,-0.051158703055471544,0.3145051727202833,0.05854045967725491,0.8506723871910561,0.584157036143363
optimize indexing strategy for a database,bge_small_semantic,pk_12929,1,0.5790939927101135,0.5790939927101135,0.0,0.5790939927101135,,
optimize indexing strategy for a database,bge_small_semantic,pk_02421,2,0.568431943655014,0.568431943655014,0.0,0.568431943655014,,
optimize indexing strategy for a database,bge_small_semantic,pk_17201,3,0.5554201602935791,0.5554201602935791,0.0,0.5554201602935791,,
optimize indexing strategy for a database,bge_small_semantic,pk_16356,4,0.5460462868213654,0.5460462868213654,0.0,0.5460462868213654,,
optimize indexing strategy for a database,bge_small_semantic,pk_00948,5,0.5357969701290131,0.5357969701290131,0.0,0.5357969701290131,,
optimize indexing strategy for a database,bge_small_semantic,pk_10546,6,0.5230450630187988,0.5230450630187988,0.0,0.5230450630187988,,
optimize indexing strategy for a database,bge_small_semantic,pk_06165,7,0.5128909349441528,0.5128909349441528,0.0,0.5128909349441528,,
optimize indexing strategy for a database,bge_small_semantic,pk_08886,8,0.5121476054191589,0.5121476054191589,0.0,0.5121476054191589,,
optimize indexing strategy for a database,bge_small_semantic,pk_01470,9,0.5064204037189484,0.5064204037189484,0.0,0.5064204037189484,,
optimize indexing strategy for a database,bge_small_semantic,pk_08627,10,0.5055175423622131,0.5055175423622131,0.0,0.5055175423622131,,
optimize indexing strategy for a database,bge_small_semantic_reranker_minilm,pk_01470,1,1.0,0.5064204037189484,0.0,0.5064204037189484,1.0,
optimize indexing strategy for a database,bge_small_semantic_reranker_minilm,pk_00948,2,0.913608268269154,0.5357969701290131,0.0,0.5357969701290131,0.913608268269154,
optimize indexing strategy for a database,bge_small_semantic_reranker_minilm,pk_12929,3,0.9050093937675232,0.5790939927101135,0.0,0.5790939927101135,0.9050093937675232,
optimize indexing strategy for a database,bge_small_semantic_reranker_minilm,pk_16356,4,0.8905372921476978,0.5460462868213654,0.0,0.5460462868213654,0.8905372921476978,
optimize indexing strategy for a database,bge_small_semantic_reranker_minilm,pk_04518,5,0.8902781115850178,0.4708043932914734,0.0,0.4708043932914734,0.8902781115850178,
optimize indexing strategy for a database,bge_small_semantic_reranker_minilm,pk_08886,6,0.889600824998781,0.5121476054191589,0.0,0.5121476054191589,0.889600824998781,
optimize indexing strategy for a database,bge_small_semantic_reranker_minilm,pk_04903,7,0.8868376583458653,0.4868602752685547,0.0,0.4868602752685547,0.8868376583458653,
optimize indexing strategy for a database,bge_small_semantic_reranker_minilm,pk_12639,8,0.8698565220088912,0.48098480701446533,0.0,0.48098480701446533,0.8698565220088912,
optimize indexing strategy for a database,bge_small_semantic_reranker_minilm,pk_08761,9,0.8684378047029022,0.4571666717529297,0.0,0.4571666717529297,0.8684378047029022,
optimize indexing strategy for a database,bge_small_semantic_reranker_minilm,pk_08627,10,0.8650187151271078,0.5055175423622131,0.0,0.5055175423622131,0.8650187151271078,
optimize indexing strategy for a database,bge_small_semantic_reranker_tinybert,pk_01470,1,1.0,0.5064204037189484,0.0,0.5064204037189484,1.0,
optimize indexing strategy for a database,bge_small_semantic_reranker_tinybert,pk_00948,2,0.9657091761799254,0.5357969701290131,0.0,0.5357969701290131,0.9657091761799254,
optimize indexing strategy for a database,bge_small_semantic_reranker_tinybert,pk_05167,3,0.9592208181502843,0.42694586515426636,0.0,0.42694586515426636,0.9592208181502843,
optimize indexing strategy for a database,bge_small_semantic_reranker_tinybert,pk_08761,4,0.9373216951655149,0.4571666717529297,0.0,0.4571666717529297,0.9373216951655149,
optimize indexing strategy for a database,bge_small_semantic_reranker_tinybert,pk_17577,5,0.9256018964785766,0.4926978349685669,0.0,0.4926978349685669,0.9256018964785766,
